id,source,status,initial_wrong,verified_success,note
862,mmlu_college_mathematics,Failed (Verification),1,0,All candidates failed
863,mmlu_college_mathematics,Failed (Verification),4,0,All candidates failed
864,mmlu_college_mathematics,Failed (Verification),5,0,All candidates failed
865,mmlu_college_mathematics,Success,3,2,
866,mmlu_college_mathematics,Success,4,3,
867,mmlu_college_mathematics,Failed (Verification),1,0,All candidates failed
868,mmlu_college_mathematics,Success,5,2,
869,mmlu_college_mathematics,Skipped (All Correct),0,0,
870,mmlu_college_mathematics,Failed (Verification),3,0,All candidates failed
871,mmlu_college_mathematics,Failed (Verification),5,0,All candidates failed
872,mmlu_college_mathematics,Skipped (All Correct),0,0,
873,mmlu_college_mathematics,Failed (Verification),2,0,All candidates failed
874,mmlu_college_mathematics,Success,1,1,
875,mmlu_college_mathematics,Failed (Verification),4,0,All candidates failed
876,mmlu_college_mathematics,Failed (Verification),2,0,All candidates failed
877,mmlu_college_mathematics,Failed (Verification),2,0,All candidates failed
878,mmlu_college_mathematics,Success,2,1,
879,mmlu_college_mathematics,Failed (Verification),2,0,All candidates failed
880,mmlu_college_mathematics,Success,3,2,
881,mmlu_college_mathematics,Skipped (All Correct),0,0,
882,mmlu_college_mathematics,Success,4,4,
883,mmlu_college_mathematics,Failed (Verification),4,0,All candidates failed
884,mmlu_college_mathematics,Failed (Verification),4,0,All candidates failed
885,mmlu_college_mathematics,Success,1,1,
886,mmlu_college_mathematics,Skipped (All Correct),0,0,
887,mmlu_college_mathematics,Success,2,2,
888,mmlu_college_mathematics,Failed (Verification),1,0,All candidates failed
889,mmlu_college_mathematics,Failed (Verification),2,0,All candidates failed
890,mmlu_college_mathematics,Failed (Verification),3,0,All candidates failed
891,mmlu_college_mathematics,Failed (Verification),5,0,All candidates failed
892,mmlu_college_mathematics,Failed (Verification),1,0,All candidates failed
893,mmlu_college_mathematics,Success,5,1,
894,mmlu_college_mathematics,Success,1,1,
895,mmlu_college_mathematics,Skipped (All Correct),0,0,
896,mmlu_college_mathematics,Success,5,1,
897,mmlu_college_mathematics,Failed (Verification),5,0,All candidates failed
898,mmlu_college_mathematics,Skipped (All Correct),0,0,
899,mmlu_college_mathematics,Skipped (All Correct),0,0,
900,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
901,mmlu_college_medicine,Success,2,2,
902,mmlu_college_medicine,Skipped (All Correct),0,0,
903,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
904,mmlu_college_medicine,Failed (Verification),1,0,All candidates failed
905,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
906,mmlu_college_medicine,Success,5,2,
907,mmlu_college_medicine,Success,4,2,
908,mmlu_college_medicine,Success,2,1,
909,mmlu_college_medicine,Success,3,2,
910,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
911,mmlu_college_medicine,Success,4,2,
912,mmlu_college_medicine,Success,3,1,
913,mmlu_college_medicine,Success,4,2,
914,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
915,mmlu_college_medicine,Success,2,1,
916,mmlu_college_medicine,Success,3,2,
917,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
918,mmlu_college_medicine,Success,2,1,
919,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
920,mmlu_college_medicine,Success,4,1,
921,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
922,mmlu_college_medicine,Success,3,1,
923,mmlu_college_medicine,Success,1,1,
924,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
925,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
926,mmlu_college_medicine,Success,2,1,
927,mmlu_college_medicine,Failed (Verification),2,0,All candidates failed
928,mmlu_college_medicine,Success,5,1,
929,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
930,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
931,mmlu_college_medicine,Success,4,1,
932,mmlu_college_medicine,Success,2,1,
933,mmlu_college_medicine,Success,4,3,
934,mmlu_college_medicine,Success,5,1,
935,mmlu_college_medicine,Success,3,1,
936,mmlu_college_medicine,Failed (Verification),2,0,All candidates failed
937,mmlu_college_medicine,Success,4,1,
938,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
939,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
940,mmlu_college_medicine,Success,5,2,
941,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
942,mmlu_college_medicine,Success,4,1,
943,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
944,mmlu_college_medicine,Success,4,4,
945,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
946,mmlu_college_medicine,Success,4,1,
947,mmlu_college_medicine,Success,2,1,
948,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
949,mmlu_college_medicine,Success,2,2,
950,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
951,mmlu_college_medicine,Skipped (All Correct),0,0,
952,mmlu_college_medicine,Failed (Verification),1,0,All candidates failed
953,mmlu_college_medicine,Failed (Verification),1,0,All candidates failed
954,mmlu_college_medicine,Failed (Verification),1,0,All candidates failed
955,mmlu_college_medicine,Success,3,2,
956,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
957,mmlu_college_medicine,Success,4,3,
958,mmlu_college_medicine,Success,3,1,
959,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
960,mmlu_college_medicine,Success,3,1,
961,mmlu_college_medicine,Success,2,1,
962,mmlu_college_medicine,Success,5,1,
963,mmlu_college_medicine,Success,4,1,
964,mmlu_college_medicine,Success,3,1,
965,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
966,mmlu_college_medicine,Success,5,1,
967,mmlu_college_medicine,Success,5,1,
968,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
969,mmlu_college_medicine,Success,5,1,
970,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
971,mmlu_college_medicine,Success,2,1,
972,mmlu_college_medicine,Failed (Verification),2,0,All candidates failed
973,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
974,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
975,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
976,mmlu_college_medicine,Success,4,1,
977,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
978,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
979,mmlu_college_medicine,Success,2,1,
980,mmlu_college_medicine,Success,4,1,
981,mmlu_college_medicine,Success,5,2,
982,mmlu_college_medicine,Success,2,2,
983,mmlu_college_medicine,Success,1,1,
984,mmlu_college_medicine,Success,3,2,
985,mmlu_college_medicine,Success,4,1,
986,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
987,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
988,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
989,mmlu_college_medicine,Success,4,3,
990,mmlu_college_medicine,Failed (Verification),5,0,All candidates failed
991,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
992,mmlu_college_medicine,Failed (Verification),4,0,All candidates failed
993,mmlu_college_medicine,Success,3,2,
994,mmlu_college_medicine,Success,5,1,
995,mmlu_college_medicine,Success,4,3,
996,mmlu_college_medicine,Failed (Verification),3,0,All candidates failed
997,mmlu_college_medicine,Success,4,1,
998,mmlu_college_medicine,Success,4,1,
999,mmlu_college_medicine,Success,3,1,
1000,mmlu_college_physics,Skipped (All Correct),0,0,
1001,mmlu_college_physics,Failed (Verification),3,0,All candidates failed
1002,mmlu_college_physics,Success,3,2,
1003,mmlu_college_physics,Skipped (All Correct),0,0,
1004,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1005,mmlu_college_physics,Success,2,1,
1006,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1007,mmlu_college_physics,Success,5,1,
1008,mmlu_college_physics,Skipped (All Correct),0,0,
1009,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1010,mmlu_college_physics,Success,5,5,
1011,mmlu_college_physics,Skipped (All Correct),0,0,
1012,mmlu_college_physics,Success,4,1,
1013,mmlu_college_physics,Success,4,1,
1014,mmlu_college_physics,Skipped (All Correct),0,0,
1015,mmlu_college_physics,Success,1,1,
1016,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1017,mmlu_college_physics,Skipped (All Correct),0,0,
1018,mmlu_college_physics,Success,1,1,
1019,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1020,mmlu_college_physics,Success,4,1,
1021,mmlu_college_physics,Success,1,1,
1022,mmlu_college_physics,Success,3,3,
1023,mmlu_college_physics,Success,5,2,
1024,mmlu_college_physics,Failed (Verification),4,0,All candidates failed
1025,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1026,mmlu_college_physics,Skipped (All Correct),0,0,
1027,mmlu_college_physics,Success,5,4,
1028,mmlu_college_physics,Failed (Verification),4,0,All candidates failed
1029,mmlu_college_physics,Failed (Verification),1,0,All candidates failed
1030,mmlu_college_physics,Success,3,1,
1031,mmlu_college_physics,Skipped (All Correct),0,0,
1032,mmlu_college_physics,Skipped (All Correct),0,0,
1033,mmlu_college_physics,Success,2,2,
1034,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1035,mmlu_college_physics,Success,3,2,
1036,mmlu_college_physics,Success,3,1,
1037,mmlu_college_physics,Success,5,1,
1038,mmlu_college_physics,Skipped (All Correct),0,0,
1039,mmlu_college_physics,Skipped (All Correct),0,0,
1040,mmlu_college_physics,Skipped (All Correct),0,0,
1041,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1042,mmlu_college_physics,Success,3,2,
1043,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1044,mmlu_college_physics,Success,3,3,
1045,mmlu_college_physics,Skipped (All Correct),0,0,
1046,mmlu_college_physics,Failed (Verification),3,0,All candidates failed
1047,mmlu_college_physics,Skipped (All Correct),0,0,
1048,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1049,mmlu_college_physics,Success,5,1,
1050,mmlu_college_physics,Success,1,1,
1051,mmlu_college_physics,Skipped (All Correct),0,0,
1052,mmlu_college_physics,Skipped (All Correct),0,0,
1053,mmlu_college_physics,Success,1,1,
1054,mmlu_college_physics,Skipped (All Correct),0,0,
1055,mmlu_college_physics,Failed (Verification),1,0,All candidates failed
1056,mmlu_college_physics,Skipped (All Correct),0,0,
1057,mmlu_college_physics,Skipped (All Correct),0,0,
1058,mmlu_college_physics,Success,1,1,
1059,mmlu_college_physics,Success,2,1,
1060,mmlu_college_physics,Failed (Verification),4,0,All candidates failed
1061,mmlu_college_physics,Skipped (All Correct),0,0,
1062,mmlu_college_physics,Success,1,1,
1063,mmlu_college_physics,Skipped (All Correct),0,0,
1064,mmlu_college_physics,Skipped (All Correct),0,0,
1065,mmlu_college_physics,Success,4,1,
1066,mmlu_college_physics,Success,4,2,
1067,mmlu_college_physics,Success,5,1,
1068,mmlu_college_physics,Skipped (All Correct),0,0,
1069,mmlu_college_physics,Success,4,1,
1070,mmlu_college_physics,Success,1,1,
1071,mmlu_college_physics,Failed (Verification),1,0,All candidates failed
1072,mmlu_college_physics,Skipped (All Correct),0,0,
1073,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1074,mmlu_college_physics,Success,2,1,
1075,mmlu_college_physics,Success,2,1,
1076,mmlu_college_physics,Skipped (All Correct),0,0,
1077,mmlu_college_physics,Success,4,1,
1078,mmlu_college_physics,Skipped (All Correct),0,0,
1079,mmlu_college_physics,Success,3,2,
1080,mmlu_college_physics,Success,5,1,
1081,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1082,mmlu_college_physics,Failed (Verification),1,0,All candidates failed
1083,mmlu_college_physics,Skipped (All Correct),0,0,
1084,mmlu_college_physics,Success,4,1,
1085,mmlu_college_physics,Failed (Verification),4,0,All candidates failed
1086,mmlu_college_physics,Success,5,1,
1087,mmlu_college_physics,Skipped (All Correct),0,0,
1088,mmlu_college_physics,Skipped (All Correct),0,0,
1089,mmlu_college_physics,Success,5,1,
1090,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1091,mmlu_college_physics,Skipped (All Correct),0,0,
1092,mmlu_college_physics,Success,2,1,
1093,mmlu_college_physics,Success,3,1,
1094,mmlu_college_physics,Failed (Verification),3,0,All candidates failed
1095,mmlu_college_physics,Skipped (All Correct),0,0,
1096,mmlu_college_physics,Skipped (All Correct),0,0,
1097,mmlu_college_physics,Success,5,2,
1098,mmlu_college_physics,Failed (Verification),1,0,All candidates failed
1099,mmlu_college_physics,Failed (Verification),5,0,All candidates failed
1100,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1101,mmlu_computer_security,Success,1,1,
1102,mmlu_computer_security,Success,2,1,
1103,mmlu_computer_security,Success,3,2,
1104,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1105,mmlu_computer_security,Success,5,2,
1106,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1107,mmlu_computer_security,Skipped (All Correct),0,0,
1108,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1109,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1110,mmlu_computer_security,Success,2,1,
1111,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1112,mmlu_computer_security,Success,2,2,
1113,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1114,mmlu_computer_security,Success,2,1,
1115,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1116,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1117,mmlu_computer_security,Success,3,1,
1118,mmlu_computer_security,Success,5,1,
1119,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1120,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1121,mmlu_computer_security,Skipped (All Correct),0,0,
1122,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1123,mmlu_computer_security,Success,5,1,
1124,mmlu_computer_security,Success,3,1,
1125,mmlu_computer_security,Success,5,1,
1126,mmlu_computer_security,Success,3,1,
1127,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1128,mmlu_computer_security,Success,5,2,
1129,mmlu_computer_security,Skipped (All Correct),0,0,
1130,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1131,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1132,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1133,mmlu_computer_security,Success,5,2,
1134,mmlu_computer_security,Success,4,1,
1135,mmlu_computer_security,Success,2,1,
1136,mmlu_computer_security,Success,3,2,
1137,mmlu_computer_security,Success,5,2,
1138,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1139,mmlu_computer_security,Success,4,3,
1140,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1141,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1142,mmlu_computer_security,Success,4,1,
1143,mmlu_computer_security,Success,3,2,
1144,mmlu_computer_security,Failed (Verification),1,0,All candidates failed
1145,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1146,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1147,mmlu_computer_security,Success,2,2,
1148,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1149,mmlu_computer_security,Success,5,2,
1150,mmlu_computer_security,Failed (Verification),1,0,All candidates failed
1151,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1152,mmlu_computer_security,Success,1,1,
1153,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1154,mmlu_computer_security,Success,3,3,
1155,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1156,mmlu_computer_security,Success,3,3,
1157,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1158,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1159,mmlu_computer_security,Success,5,1,
1160,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1161,mmlu_computer_security,Success,4,1,
1162,mmlu_computer_security,Success,3,1,
1163,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1164,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1165,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1166,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1167,mmlu_computer_security,Success,2,2,
1168,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1169,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1170,mmlu_computer_security,Success,2,1,
1171,mmlu_computer_security,Success,5,1,
1172,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1173,mmlu_computer_security,Success,5,3,
1174,mmlu_computer_security,Success,5,1,
1175,mmlu_computer_security,Success,5,1,
1176,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1177,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1178,mmlu_computer_security,Success,3,1,
1179,mmlu_computer_security,Success,3,1,
1180,mmlu_computer_security,Failed (Verification),3,0,All candidates failed
1181,mmlu_computer_security,Success,4,4,
1182,mmlu_computer_security,Success,5,2,
1183,mmlu_computer_security,Failed (Verification),2,0,All candidates failed
1184,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1185,mmlu_computer_security,Success,3,2,
1186,mmlu_computer_security,Success,3,2,
1187,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1188,mmlu_computer_security,Failed (Verification),4,0,All candidates failed
1189,mmlu_computer_security,Success,4,1,
1190,mmlu_computer_security,Success,2,2,
1191,mmlu_computer_security,Failed (Verification),2,0,All candidates failed
1192,mmlu_computer_security,Success,5,1,
1193,mmlu_computer_security,Failed (Verification),2,0,All candidates failed
1194,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1195,mmlu_computer_security,Success,2,2,
1196,mmlu_computer_security,Success,3,3,
1197,mmlu_computer_security,Success,2,2,
1198,mmlu_computer_security,Failed (Verification),2,0,All candidates failed
1199,mmlu_computer_security,Failed (Verification),5,0,All candidates failed
1200,mmlu_conceptual_physics,Failed (Verification),1,0,All candidates failed
1201,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1202,mmlu_conceptual_physics,Success,3,3,
1203,mmlu_conceptual_physics,Success,4,3,
1204,mmlu_conceptual_physics,Success,3,3,
1205,mmlu_conceptual_physics,Success,2,2,
1206,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1207,mmlu_conceptual_physics,Success,2,1,
1208,mmlu_conceptual_physics,Success,5,1,
1209,mmlu_conceptual_physics,Success,3,2,
1210,mmlu_conceptual_physics,Success,2,1,
1211,mmlu_conceptual_physics,Failed (Verification),2,0,All candidates failed
1212,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1213,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1214,mmlu_conceptual_physics,Success,3,1,
1215,mmlu_conceptual_physics,Success,2,2,
1216,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1217,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1218,mmlu_conceptual_physics,Failed (Verification),1,0,All candidates failed
1219,mmlu_conceptual_physics,Success,1,1,
1220,mmlu_conceptual_physics,Success,4,2,
1221,mmlu_conceptual_physics,Success,1,1,
1222,mmlu_conceptual_physics,Failed (Verification),2,0,All candidates failed
1223,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1224,mmlu_conceptual_physics,Failed (Verification),3,0,All candidates failed
1225,mmlu_conceptual_physics,Success,4,1,
1226,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1227,mmlu_conceptual_physics,Success,1,1,
1228,mmlu_conceptual_physics,Success,3,1,
1229,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1230,mmlu_conceptual_physics,Success,4,2,
1231,mmlu_conceptual_physics,Success,4,2,
1232,mmlu_conceptual_physics,Success,5,3,
1233,mmlu_conceptual_physics,Success,1,1,
1234,mmlu_conceptual_physics,Success,5,1,
1235,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1236,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1237,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1238,mmlu_conceptual_physics,Success,1,1,
1239,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1240,mmlu_conceptual_physics,Success,5,3,
1241,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1242,mmlu_conceptual_physics,Failed (Verification),2,0,All candidates failed
1243,mmlu_conceptual_physics,Success,4,1,
1244,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1245,mmlu_conceptual_physics,Success,4,1,
1246,mmlu_conceptual_physics,Success,3,2,
1247,mmlu_conceptual_physics,Success,3,2,
1248,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1249,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1250,mmlu_conceptual_physics,Success,1,1,
1251,mmlu_conceptual_physics,Success,2,1,
1252,mmlu_conceptual_physics,Success,4,1,
1253,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1254,mmlu_conceptual_physics,Success,2,1,
1255,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1256,mmlu_conceptual_physics,Success,3,1,
1257,mmlu_conceptual_physics,Success,3,3,
1258,mmlu_conceptual_physics,Success,2,1,
1259,mmlu_conceptual_physics,Success,3,2,
1260,mmlu_conceptual_physics,Success,3,1,
1261,mmlu_conceptual_physics,Success,1,1,
1262,mmlu_conceptual_physics,Failed (Verification),3,0,All candidates failed
1263,mmlu_conceptual_physics,Success,5,1,
1264,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1265,mmlu_conceptual_physics,Success,4,1,
1266,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1267,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1268,mmlu_conceptual_physics,Success,2,2,
1269,mmlu_conceptual_physics,Success,1,1,
1270,mmlu_conceptual_physics,Failed (Verification),3,0,All candidates failed
1271,mmlu_conceptual_physics,Success,3,1,
1272,mmlu_conceptual_physics,Success,3,2,
1273,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1274,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1275,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1276,mmlu_conceptual_physics,Success,4,3,
1277,mmlu_conceptual_physics,Success,2,1,
1278,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1279,mmlu_conceptual_physics,Success,5,1,
1280,mmlu_conceptual_physics,Success,4,1,
1281,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1282,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1283,mmlu_conceptual_physics,Success,2,1,
1284,mmlu_conceptual_physics,Success,2,1,
1285,mmlu_conceptual_physics,Success,3,2,
1286,mmlu_conceptual_physics,Success,2,2,
1287,mmlu_conceptual_physics,Success,4,1,
1288,mmlu_conceptual_physics,Success,1,1,
1289,mmlu_conceptual_physics,Failed (Verification),2,0,All candidates failed
1290,mmlu_conceptual_physics,Success,5,1,
1291,mmlu_conceptual_physics,Success,3,2,
1292,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1293,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1294,mmlu_conceptual_physics,Failed (Verification),4,0,All candidates failed
1295,mmlu_conceptual_physics,Success,2,1,
1296,mmlu_conceptual_physics,Success,3,1,
1297,mmlu_conceptual_physics,Failed (Verification),2,0,All candidates failed
1298,mmlu_conceptual_physics,Failed (Verification),5,0,All candidates failed
1299,mmlu_conceptual_physics,Skipped (All Correct),0,0,
1300,mmlu_econometrics,Skipped (All Correct),0,0,
1301,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1302,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1303,mmlu_econometrics,Success,4,2,
1304,mmlu_econometrics,Success,1,1,
1305,mmlu_econometrics,Success,4,2,
1306,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
1307,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1308,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1309,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1310,mmlu_econometrics,Success,5,1,
1311,mmlu_econometrics,Success,1,1,
1312,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1313,mmlu_econometrics,Success,5,1,
1314,mmlu_econometrics,Success,2,2,
1315,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1316,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1317,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
1318,mmlu_econometrics,Skipped (All Correct),0,0,
1319,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1320,mmlu_econometrics,Failed (Verification),1,0,All candidates failed
1321,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1322,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1323,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1324,mmlu_econometrics,Success,3,1,
1325,mmlu_econometrics,Success,1,1,
1326,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1327,mmlu_econometrics,Success,2,2,
1328,mmlu_econometrics,Success,3,3,
1329,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
1330,mmlu_econometrics,Success,5,1,
1331,mmlu_econometrics,Success,2,1,
1332,mmlu_econometrics,Success,2,1,
1333,mmlu_econometrics,Success,1,1,
1334,mmlu_econometrics,Success,4,1,
1335,mmlu_econometrics,Success,2,1,
1336,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1337,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1338,mmlu_econometrics,Success,3,1,
1339,mmlu_econometrics,Success,2,1,
1340,mmlu_econometrics,Success,5,2,
1341,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1342,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1343,mmlu_econometrics,Success,5,1,
1344,mmlu_econometrics,Failed (Verification),3,0,All candidates failed
1345,mmlu_econometrics,Success,2,2,
1346,mmlu_econometrics,Success,5,3,
1347,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
1348,mmlu_econometrics,Failed (Verification),4,0,All candidates failed
1349,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1350,mmlu_econometrics,Success,5,1,
1351,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
1352,mmlu_econometrics,Success,3,1,
1353,mmlu_econometrics,Success,2,1,
1354,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1355,mmlu_econometrics,Success,3,1,
1356,mmlu_econometrics,Skipped (All Correct),0,0,
1357,mmlu_econometrics,Success,3,2,
1358,mmlu_econometrics,Success,1,1,
1359,mmlu_econometrics,Success,4,1,
1360,mmlu_econometrics,Success,3,1,
1361,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1362,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1363,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1364,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1365,mmlu_econometrics,Success,2,1,
1366,mmlu_econometrics,Failed (Verification),3,0,All candidates failed
1367,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
1368,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1369,mmlu_econometrics,Success,5,1,
1370,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1371,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1372,mmlu_econometrics,Failed (Verification),3,0,All candidates failed
1373,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1374,mmlu_econometrics,Success,5,1,
1375,mmlu_econometrics,Success,4,1,
1376,mmlu_econometrics,Success,5,1,
1377,mmlu_econometrics,Success,1,1,
1378,mmlu_econometrics,Failed (Verification),5,0,All candidates failed
1379,mmlu_econometrics,Skipped (All Correct),0,0,
1380,mmlu_econometrics,Skipped (All Correct),0,0,
1381,mmlu_econometrics,Failed (Verification),2,0,All candidates failed
